d30141ad1a21e039c788267f511dbd82,16bb5038958182db39fa2881ad570cd1,71250,brasilia,DF,8de8b85f1fd0b1e43dfe0745026e93f4,3/21/2018 17:04,3/21/2018 0:00,0a4dea9eaeaaea5b7894a9a4ec6ed660,897060da8b9a21f655304d50fd935913,51.98,ribeirao preto,SP,informatica_acessorios,computers_accessories,5,,"Gostei da variedade de produtos e dos preÃ§os, recomendo aos amigos.",3/22/2018 0:00
eecafc3ff695f031bfe354a9fff9d437,bda84be75dfc9588ae63cfe827080b9b,1536,sao paulo,SP,b18dcdf73be66366873cd26c5724d1dc,4/12/2018 17:17,5/3/2018 0:00,c45d02cc82cd779835094de9b29272cb,da8622b14eb17ae2831f4ac5b9dab84a,99.9,piracicaba,SP,cama_mesa_banho,bed_bath_table,1,,,4/13/2018 0:00
eecafc3ff695f031bfe354a9fff9d437,bda84be75dfc9588ae63cfe827080b9b,1536,sao paulo,SP,b18dcdf73be66366873cd26c5724d1dc,4/12/2018 17:17,5/3/2018 0:00,c45d02cc82cd779835094de9b29272cb,da8622b14eb17ae2831f4ac5b9dab84a,99.9,piracicaba,SP,cama_mesa_banho,bed_bath_table,1,,,4/13/2018 0:00
eecafc3ff695f031bfe354a9fff9d437,bda84be75dfc9588ae63cfe827080b9b,1536,sao paulo,SP,b18dcdf73be66366873cd26c5724d1dc,4/12/2018 17:17,5/3/2018 0:00,4e3550b4ebca5e32ccc3d32b3470e31f,41ab63a91b8b264e8c8780368bf1dd5b,119,belo horizonte,MG,cama_mesa_banho,bed_bath_table,1,,,4/13/2018 0:00
eecafc3ff695f031bfe354a9fff9d437,bda84be75dfc9588ae63cfe827080b9b,1536,sao paulo,SP,b18dcdf73be66366873cd26c5724d1dc,4/12/2018 17:17,5/3/2018 0:00,c45d02cc82cd779835094de9b29272cb,da8622b14eb17ae2831f4ac5b9dab84a,99.9,piracicaba,SP,cama_mesa_banho,bed_bath_table,1,,,4/13/2018 0:00
0db648e0927c41bf012db90ef68b645f,e3af2a96d288b02dacaaeec4226f97a4,57046,maceio,AL,1d1eef34606d3f029ac9f5a9fa8a87bc,2/5/2018 18:58,2/19/2018 0:00,eecc2c78b528d8073b4f1c4bddf92aae,897060da8b9a21f655304d50fd935913,29,ribeirao preto,SP,informatica_acessorios,computers_accessories,3,,"O tÃ­tulo do produto se nÃ£o lido corretamente pode-se entender que Ã© original, quando nÃ£o Ã©.",2/6/2018 0:00
55e24d33ade77f949c22b6e008801c15,71d99240b28b20f7b0d9046d9ff6cbe6,2378,sao paulo,SP,0115abf6b892040abfdd5bdfcb6b2c51,5/15/2017 11:51,5/10/2017 0:00,dc2410804cf782c5d87dbcd201b74e9b,897060da8b9a21f655304d50fd935913,196,ribeirao preto,SP,informatica_acessorios,computers_accessories,4,,"Devido a greve dos correios, o produto ficou parado e nÃ£o chegou no prazo previsto",5/13/2017 0:00
98f485515e575607a8003b17e91990bd,c7b4fb0959a97e7033ff9bef3b1e2ba9,27521,resende,RJ,c31a859e34e3adac22f376954e19b39d,8/13/2018 18:08,10/10/2018 0:00,306e6b5dda3397e4a9312f94d82565b5,1b938a7ec6ac5061a66a3766e0e75f90,139.9,penapolis,SP,brinquedos,toys,5,,,8/14/2018 0:00
7011fa9bd97b546a9eaa462a0ee7919c,aa57ca3b192fb22671e82f05ae25cbe2,29101,vila velha,ES,43a111fcb003d002a300aa191914d51d,5/29/2017 16:57,6/6/2017 0:00,dc2410804cf782c5d87dbcd201b74e9b,897060da8b9a21f655304d50fd935913,196,ribeirao preto,SP,informatica_acessorios,computers_accessories,5,,,5/30/2017 0:00
daf813bc2e41c86027d086e8dfb35571,8c89391790076834500661cc1e5d6860,12316,jacarei,SP,9c214ac970e84273583ab523dfafd09b,5/16/2017 16:49,5/30/2017 0:00,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,89.9,ibitinga,SP,casa_conforto,home_confort,5,,,5/17/2017 0:00
328625c1a96603950042ecbc70c6806d,a30b63f11db2462bb08dde430a2951ab,2016,sao paulo,SP,8837cc02b9f2696152b7c99ea0c1b39e,10/11/2017 23:09,10/26/2017 0:00,dc2410804cf782c5d87dbcd201b74e9b,897060da8b9a21f655304d50fd935913,150,ribeirao preto,SP,informatica_acessorios,computers_accessories,5,,Tudo certo e rapido. Obrigado.,10/12/2017 0:00
a5224bdc7685fd39cd7a23404415493d,2bf6fd4ad93eb21b3d604481c48decbf,1306,sao paulo,SP,b9bf720beb4ab3728760088589c62129,5/21/2018 17:52,6/6/2018 0:00,61a4100ccd6d9c4c808a1fd954ddb8ad,05ff92fedb5be47920fea08e501238b9,586.56,santo angelo,RS,eletroportateis,small_appliances,4,recomendo,aparelho eficiente. no site a marca do aparelho esta impresso como 3desinfector e ao chegar esta com outro nome...atualizar com a marca correta uma vez que Ã© o mesmo aparelho,5/22/2018 0:00
1141b746bb3d5b1597f7795b5b9a5fb0,e035ab2e06d5643295a12b3a0eaf892b,57080,maceio,AL,811ecf2dd75f2d765763c2c20c539cdf,11/22/2017 22:07,12/4/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,897060da8b9a21f655304d50fd935913,177,ribeirao preto,SP,informatica_acessorios,computers_accessories,5,,,11/23/2017 0:00
272b46feddddc51904608ddd90feee33,485fa1b8db05ed6fa0062ece4ce80d2e,35180,timoteo,MG,cdf9aa68e72324eeb25c7de974696ee2,12/22/2017 12:49,1/15/2018 0:00,25e2023ed83352bde98dc1490d14c3d8,de23c3b98a88888289c6f5cc1209054a,119.99,sao paulo,SP,brinquedos,toys,5,,,12/23/2017 0:00
e165d4c6a0d945a813e8a3bf42faa500,4ef21f52dd7c061a646005b11918cbd3,60824,fortaleza,CE,03705afa0a4aabe1a734ddb11c1df3f0,10/6/2017 20:39,10/26/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,897060da8b9a21f655304d50fd935913,177,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,comprei 5 so recebi 3 e empresa nao mi da respostas,10/7/2017 0:00
e165d4c6a0d945a813e8a3bf42faa500,4ef21f52dd7c061a646005b11918cbd3,60824,fortaleza,CE,03705afa0a4aabe1a734ddb11c1df3f0,10/6/2017 20:39,10/26/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,897060da8b9a21f655304d50fd935913,177,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,comprei 5 so recebi 3 e empresa nao mi da respostas,10/7/2017 0:00
e165d4c6a0d945a813e8a3bf42faa500,4ef21f52dd7c061a646005b11918cbd3,60824,fortaleza,CE,03705afa0a4aabe1a734ddb11c1df3f0,10/6/2017 20:39,10/26/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,897060da8b9a21f655304d50fd935913,177,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,comprei 5 so recebi 3 e empresa nao mi da respostas,10/7/2017 0:00
e165d4c6a0d945a813e8a3bf42faa500,4ef21f52dd7c061a646005b11918cbd3,60824,fortaleza,CE,03705afa0a4aabe1a734ddb11c1df3f0,10/6/2017 20:39,10/26/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,897060da8b9a21f655304d50fd935913,177,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,comprei 5 so recebi 3 e empresa nao mi da respostas,10/7/2017 0:00
e165d4c6a0d945a813e8a3bf42faa500,4ef21f52dd7c061a646005b11918cbd3,60824,fortaleza,CE,03705afa0a4aabe1a734ddb11c1df3f0,10/6/2017 20:39,10/26/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,897060da8b9a21f655304d50fd935913,177,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,comprei 5 so recebi 3 e empresa nao mi da respostas,10/7/2017 0:00
b1af08103e1e17838522e5b9fbe2ed11,92dcd4992a1c796d78efe76628436880,30610,belo horizonte,MG,3d374c9e46530bb5ed4a7648915306a6,12/18/2017 19:57,1/2/2018 0:00,7c03e2562178adecc404571f7c52db4e,f680f85bee2d253556ac91be391d2c82,121.9,carapicuiba,SP,ferramentas_jardim,garden_tools,5,,,12/19/2017 0:00
b1af08103e1e17838522e5b9fbe2ed11,92dcd4992a1c796d78efe76628436880,30610,belo horizonte,MG,3d374c9e46530bb5ed4a7648915306a6,12/18/2017 19:57,1/2/2018 0:00,7c03e2562178adecc404571f7c52db4e,f680f85bee2d253556ac91be391d2c82,121.9,carapicuiba,SP,ferramentas_jardim,garden_tools,5,,,12/19/2017 0:00
b1af08103e1e17838522e5b9fbe2ed11,92dcd4992a1c796d78efe76628436880,30610,belo horizonte,MG,3d374c9e46530bb5ed4a7648915306a6,12/18/2017 19:57,1/2/2018 0:00,7c03e2562178adecc404571f7c52db4e,f680f85bee2d253556ac91be391d2c82,121.9,carapicuiba,SP,ferramentas_jardim,garden_tools,5,,,12/19/2017 0:00
b1af08103e1e17838522e5b9fbe2ed11,92dcd4992a1c796d78efe76628436880,30610,belo horizonte,MG,3d374c9e46530bb5ed4a7648915306a6,12/18/2017 19:57,1/2/2018 0:00,7c03e2562178adecc404571f7c52db4e,f680f85bee2d253556ac91be391d2c82,121.9,carapicuiba,SP,ferramentas_jardim,garden_tools,5,,,12/19/2017 0:00
b1af08103e1e17838522e5b9fbe2ed11,92dcd4992a1c796d78efe76628436880,30610,belo horizonte,MG,3d374c9e46530bb5ed4a7648915306a6,12/18/2017 19:57,1/2/2018 0:00,7c03e2562178adecc404571f7c52db4e,f680f85bee2d253556ac91be391d2c82,121.9,carapicuiba,SP,ferramentas_jardim,garden_tools,5,,,12/19/2017 0:00
8ebbeb09e94d1e789142983f73faa9cd,a5ee02c2d02b8929c0949fc114c5a19e,6700,cotia,SP,9d6f15f95d01e79bd1349cc208361f09,2/15/2018 19:16,2/26/2018 0:00,acffe5d7cd56e6b564cf6841486644ff,db4350fd57ae30082dec7acbaacc17f9,35,sao paulo,SP,beleza_saude,health_beauty,4,,"Mas um pouco ,travando...pelo valor ta Boa.
",2/16/2018 0:00
9d53af6298240d4573ca6e52bcfa6c63,b110d5017bf181177474511359c81f46,45208,jequie,BA,2eaf8e099d871cd5c22b83b5ea8f6e0e,3/28/2018 2:11,4/11/2018 0:00,51afee91e441387a77e232e59c3d6135,0df3984f9dfb3d49ac6366acbd3bbb85,24.9,betim,MG,beleza_saude,health_beauty,4,,,3/28/2018 0:00
12a063cae60cd7bc2f0029514b21d24c,672b26e7ff626fde67fe227d535780ba,9931,diadema,SP,d7bd0e4afdf94846eb73642b4e3e75c3,4/29/2017 10:19,5/11/2017 0:00,def59eb2e17b32b980b5341984f6b500,f8db351d8c4c4c22c6835c19a46f01b0,22.9,salto,SP,pet_shop,pet_shop,3,,,4/30/2017 0:00
12a063cae60cd7bc2f0029514b21d24c,672b26e7ff626fde67fe227d535780ba,9931,diadema,SP,d7bd0e4afdf94846eb73642b4e3e75c3,4/29/2017 10:19,5/11/2017 0:00,f3dadecca4b876a315481c79b8adcf16,f8db351d8c4c4c22c6835c19a46f01b0,22.9,salto,SP,pet_shop,pet_shop,3,,,4/30/2017 0:00
bb5bc982bc0056028d8a86831da1611e,4d8017262c39ed921546de8130ddec3b,41810,salvador,BA,9e90b00b6d923fe64fa53888a5643760,6/16/2017 17:39,7/3/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,9c0e69c7bf2619675bbadf47b43f655a,176.9,sao jose dos campos,SP,informatica_acessorios,computers_accessories,5,,,6/17/2017 0:00
bb5bc982bc0056028d8a86831da1611e,4d8017262c39ed921546de8130ddec3b,41810,salvador,BA,9e90b00b6d923fe64fa53888a5643760,6/16/2017 17:39,7/3/2017 0:00,b7d94dc0640c7025dc8e3b46b52d8239,9c0e69c7bf2619675bbadf47b43f655a,175.91,sao jose dos campos,SP,informatica_acessorios,computers_accessories,5,,,6/17/2017 0:00
bb5bc982bc0056028d8a86831da1611e,4d8017262c39ed921546de8130ddec3b,41810,salvador,BA,9e90b00b6d923fe64fa53888a5643760,6/16/2017 17:39,7/3/2017 0:00,3ce943997ff85cad84ec6770b35d6bcd,9c0e69c7bf2619675bbadf47b43f655a,175.9,sao jose dos campos,SP,informatica_acessorios,computers_accessories,5,,,6/17/2017 0:00
db13a417a95ad304e9674468c17ade85,70f81beee33fd4ac0ebf59d61dee4b1e,26950,paty do alferes,RJ,0dacf04c5ad59fd5a0cc1faa07c34e39,2/21/2018 1:25,1/17/2018 0:00,4413a608a42bd21bbf9d5abbd58c249a,7ddcbb64b5bc1ef36ca8c151f6ec77df,166.99,sao paulo,SP,cool_stuff,cool_stuff,2,,"GOSTARIA DE SABER O QUE HOUVE, SEMPRE RECEBI E ESSA COMPRA AGORA ME DECPCIONOU",1/18/2018 0:00
bc88c2c13118238d476e8b8b9403ee82,bbe90a456f724404864839cb2b42c369,4674,sao paulo,SP,21af570a43e64c302adcbe61ad045303,6/13/2017 17:07,6/19/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,9c0e69c7bf2619675bbadf47b43f655a,176.9,sao jose dos campos,SP,informatica_acessorios,computers_accessories,5,,"Produto correto e bem
Embalado. ",6/14/2017 0:00
4ed048783cb2d8be6ef37fcf4ac60efe,db11ee7e249e61ec6152fc740c5734e7,29101,vila velha,ES,aa8fbcba6234f71007978fb6204f0c56,7/1/2017 10:39,7/13/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,9c0e69c7bf2619675bbadf47b43f655a,176.9,sao jose dos campos,SP,informatica_acessorios,computers_accessories,4,,,7/2/2017 0:00
4ed048783cb2d8be6ef37fcf4ac60efe,db11ee7e249e61ec6152fc740c5734e7,29101,vila velha,ES,aa8fbcba6234f71007978fb6204f0c56,7/1/2017 10:39,7/13/2017 0:00,b40ec43bdfc6d6fdd65e882066a5c895,9c0e69c7bf2619675bbadf47b43f655a,176.9,sao jose dos campos,SP,informatica_acessorios,computers_accessories,4,,,7/2/2017 0:00
db3234528c502acda9991fd53d7223d6,ac28756ae14e9bab4d0da284e2ed0724,39401,montes claros,MG,70a752414a13d09cc1f2b437b914b28e,9/28/2017 21:58,10/10/2017 0:00,4583e308182e4e78d5b71b5af1804def,cd68562d3f44870c08922d380acae552,153.2,ribeirao preto,SP,bebes,baby,3,,,9/29/2017 0:00
e545e697bb9d1b81e0a702121d4e94d5,cdbbafa842e30d5e79dcef5bdc118831,7175,guarulhos,SP,583174fbe37d3d5f0d6661be3aad1786,8/13/2018 0:00,8/13/2018 0:00,55a1e3d39ace9c0b217f6c30b04d43c0,0be8ff43f22e456b4e0371b2245e4d01,89.9,sao paulo,SP,malas_acessorios,luggage_accessories,1,NÃ£o chegou meu produto ,PÃ©ssimo,8/15/2018 0:00
0523cd19f27a70bda29f2efb68a2db10,c2919fbdb45366551c1e80d5cb35cd3f,38061,uberaba,MG,014e36af18c280a94d880a16b2f00713,11/9/2017 20:18,11/23/2017 0:00,33f789f4b4fa74053af0199658b78853,897060da8b9a21f655304d50fd935913,30,ribeirao preto,SP,informatica_acessorios,computers_accessories,5,,"muito bom, rÃ¡pido como sempre",11/10/2017 0:00
0523cd19f27a70bda29f2efb68a2db10,c2919fbdb45366551c1e80d5cb35cd3f,38061,uberaba,MG,014e36af18c280a94d880a16b2f00713,11/9/2017 20:18,11/23/2017 0:00,33f789f4b4fa74053af0199658b78853,897060da8b9a21f655304d50fd935913,30,ribeirao preto,SP,informatica_acessorios,computers_accessories,5,,"muito bom, rÃ¡pido como sempre",11/10/2017 0:00
1f5856eeda57cbd78ba0dcdddd0439e4,b35fe73d885d2fb911e95249814c5785,36415,congonhas,MG,a9953b2f0b1665ac7586cc5a6ac8f58c,10/5/2017 14:42,10/11/2017 0:00,86b7e59b8c6473f95f439aa2d445d879,9baf5cb77970f539089d09a38bcec5c3,149.99,indaiatuba,SP,utilidades_domesticas,housewares,4,,,10/6/2017 0:00
63572a1269de35c881dc1ca268e20fa0,862c48ca034901de6c270480e9aee0c2,35460,brumadinho,MG,ae168dfba236919411fe08f336fefa44,3/16/2018 23:56,3/22/2018 0:00,f5cb4f19ca215fb34aef190918d45f46,8e6d7754bc7e0f22c96d255ebda59eba,88.89,sao jose dos campos,SP,informatica_acessorios,computers_accessories,5,,,3/17/2018 0:00
63572a1269de35c881dc1ca268e20fa0,862c48ca034901de6c270480e9aee0c2,35460,brumadinho,MG,ae168dfba236919411fe08f336fefa44,3/16/2018 23:56,3/22/2018 0:00,f5cb4f19ca215fb34aef190918d45f46,8e6d7754bc7e0f22c96d255ebda59eba,88.89,sao jose dos campos,SP,informatica_acessorios,computers_accessories,5,,,3/17/2018 0:00
63572a1269de35c881dc1ca268e20fa0,862c48ca034901de6c270480e9aee0c2,35460,brumadinho,MG,ae168dfba236919411fe08f336fefa44,3/16/2018 23:56,3/22/2018 0:00,f5cb4f19ca215fb34aef190918d45f46,8e6d7754bc7e0f22c96d255ebda59eba,88.89,sao jose dos campos,SP,informatica_acessorios,computers_accessories,5,,,3/17/2018 0:00
35b6010ad8b185e27365ae8366cbb76d,e31b80f478df67bee358c8d799deeef7,71805,brasilia,DF,01643942766bdec224d5593041f714e6,8/22/2017 19:04,8/31/2017 0:00,b92421ea3b457d6bb68c49f39d4e97a8,897060da8b9a21f655304d50fd935913,32.5,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,"o cartucho nÃ£o funciona na minha impressora hp, o chip do cartucho nÃ£o Ã© do mesmo tamanho dos cartuchos que servem para essa impressora, nÃ£o eÂ´compativel com hp 4280 , nÃ£o Ã© cartucho h 60 xl
",8/23/2017 0:00
e494ff798e6549f9ba9747f00f5681c2,a2b04fc2ec07fc6fbbdfbf8fd1fe5a30,27345,barra mansa,RJ,4fc44d78867142c627497b60a7e0228a,7/9/2018 20:27,7/23/2018 0:00,c56ecdd06c754c22fc5c5245d9502e30,8b2492b7ff4468839593fafeed55bad9,51.67,sao goncalo,RJ,beleza_saude,health_beauty,5,Ã“timo,Loja nota 10,7/10/2018 0:00
477d0086341df0308127cef59628e7be,19fe66d478bfedfdcc743014d562b777,12820,areias,SP,019440e41e276668d99d996d5d1a22c1,6/19/2018 22:21,7/11/2018 0:00,26c3ead5dff3d8e393e5331273f4e91a,897060da8b9a21f655304d50fd935913,44,ribeirao preto,SP,informatica_acessorios,computers_accessories,4,,,6/20/2018 0:00
b65dda35fa1e480e28ded92bd5efe474,1bcf153b346692b403d5454e3bd3a209,3704,sao paulo,SP,7c9956750739a47dba7a6928ba2f0245,9/8/2017 15:56,9/14/2017 0:00,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,159.9,guariba,SP,relogios_presentes,watches_gifts,5,,,9/9/2017 0:00
475eec32deae43c1479b18acc1f7781d,6b1b4cf479c558a8e050b249b9ecbd8e,6700,cotia,SP,01b703d8365608f2b01ed9c076d0b3dc,1/19/2018 0:48,2/1/2018 0:00,81efaa22f3868f00c8ef1879cccc3c03,897060da8b9a21f655304d50fd935913,46.55,ribeirao preto,SP,informatica_acessorios,computers_accessories,5,,"Produto de boa qualidade, veio muito bem embalado, atÃ© a prÃ³xima compra, obrigado.",1/19/2018 0:00
ce3e77ff426cf554944d321064dd87f2,cca20bbdb16d521c1f94eaf7209717b6,45960,medeiros neto,BA,79832b7cb59ac6f887088ffd686e1d5e,12/1/2017 0:33,12/15/2017 0:00,99a0e0cc451b1508edc91dd621c2f66a,7142540dd4c91e2237acb7e911c4eba2,59.9,penapolis,SP,automotivo,auto,5,,obrigado pela atenÃ§ao amim dispensada,12/1/2017 0:00
207ac9416941d5b76d64875a33fe3659,3256049f46589ca9ddb1dd86043f3948,38175,santa juliana,MG,5b96fa278c2b3c1e29c190ef1b651d08,3/1/2017 11:37,3/14/2017 0:00,6d2fde7d12bb6ff367dbda120ba8828e,897060da8b9a21f655304d50fd935913,22,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,"No anuncio nÃ£o diz que o produto Ã© ""compatÃ­vel"" comprei como se fosse Original, apenas percebi quando chegou, se eu soubesse que nÃ£o era original nÃ£o teria comprado.",3/2/2017 0:00
61a1d82e44d450a06016bb941595446d,37de7bc494e562febe3514ba1ef16d14,36135,santa rita de jacutinga,MG,84cec4f65c7a4f2f54c294a30224a594,6/22/2017 14:34,7/7/2017 0:00,e5da60b217874889dd4becf29412d793,2138ccb85b11a4ec1e37afbd1c8eda1f,29.99,sao paulo,SP,telefonia,telephony,5,,,6/23/2017 0:00
fe196aba95e52d084e7bb60dbd8a23f1,93b4c8bdafa9877757c77b519415d274,89130,indaial,SC,07ad2a87dfce684f0b6a23886db925c9,5/15/2017 10:09,5/29/2017 0:00,6d2fde7d12bb6ff367dbda120ba8828e,897060da8b9a21f655304d50fd935913,22,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,"Eu comprei o Produto descrito acima (ORIGINAL) e recebi o produto reciclado. SÃ³ o utilizei pela urgÃªncia. 
",5/16/2017 0:00
fe196aba95e52d084e7bb60dbd8a23f1,93b4c8bdafa9877757c77b519415d274,89130,indaial,SC,07ad2a87dfce684f0b6a23886db925c9,5/15/2017 10:09,5/29/2017 0:00,6d2fde7d12bb6ff367dbda120ba8828e,897060da8b9a21f655304d50fd935913,22,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,"Eu comprei o Produto descrito acima (ORIGINAL) e recebi o produto reciclado. SÃ³ o utilizei pela urgÃªncia. 
",5/16/2017 0:00
2047d319716b4d8b858394394eb760de,10392a29f932eb4ba6c6483ce413efd1,29706,colatina,ES,a59a15e4b6085c752d338431dc68d464,10/31/2017 15:23,11/13/2017 0:00,ca38c039b717207dec906f4fa9a21db7,01bcc9d254a0143f0ce9791b960b2a47,158.7,uruacu,GO,beleza_saude,health_beauty,4,,,11/1/2017 0:00
e76f777f29e83b393d786accf49e7955,8dcc2df92d70fe1040029d1901208d96,40279,salvador,BA,2ca73e2ff9e3a186ad1e1ffb9b1d9c10,3/23/2018 0:32,4/11/2018 0:00,b83738ac1903f7c8f0ed378cb085909c,c003204e1ab016dfa150abc119207b24,139.9,cajamar,SP,eletronicos,electronics,5,,"A compra foi realizada facilmente.
A entrega foi efetuada muito antes do prazo dado.
O produto jÃ¡ comeÃ§ou a ser usado e atÃ© o presente,
sem problemas.",3/23/2018 0:00
a370cadf748c232df40b80db05b42df7,1fa0ace8e18156593acd36e3fb792922,18770,aguas de santa barbara,SP,dc81a7a14a9502b15d6e1791eaa4ade6,2/21/2017 14:51,3/10/2017 0:00,6d2fde7d12bb6ff367dbda120ba8828e,897060da8b9a21f655304d50fd935913,22,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,"A propaganda noticiava um produto original, mas recebi um falsificado. JÃ¡ reclamei faz dois dias e sequer fui respondido.",2/22/2017 0:00
1a814d4c8923ef3a0e978777f00b717c,d277ef4a75c805239e54be86625e0722,71929,brasilia,DF,68b3cbc68e4cd1fe19bec35f1d3bb7ee,3/28/2018 18:13,3/29/2018 0:00,52d163dd9192d5a70afc33cd8c60131e,6560211a19b47992c3666cc44a7e94c0,65,sao paulo,SP,relogios_presentes,watches_gifts,5,,relÃ³gio muito bonito e barato.,3/29/2018 0:00
11b7e0e29ddb9d0f4831982cc89cd620,2136a45b6c2f821dfdc5149c045b3fdd,89801,chapeco,SC,4dea917f3fa605c7d6eff1a97a207768,6/27/2017 14:51,7/6/2017 0:00,6d2fde7d12bb6ff367dbda120ba8828e,897060da8b9a21f655304d50fd935913,22,ribeirao preto,SP,informatica_acessorios,computers_accessories,1,,Adquiri produto original e recebi genÃ©rico. Impressora da HP nÃ£o aceita. JÃ¡ solicitei devoluÃ§Ã£o do dinheiro e nÃ£o obtive resposta.,6/28/2017 0:00
